ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2054-09-06,37,22179,584,Employed,High School,15,15329,84,Single,0,Mortgage,1108,0.24295218442291638,3,0,0.5994860002705261,0,Home,0,97,36,19601,3109,150004,11820,1848.25,0.9618115270169832,60,138184,0.15,0.14257938294634126,289,0.7558501284999324,89.38271042679047,0
2054-09-07,48,66816,542,Employed,Associate,27,30369,72,Widowed,1,Other,385,0.3457726121546267,4,0,0.06914511494252873,1,Education,0,70,26,36501,11531,48032,15775,5568.0,0.8607956100480335,17,32257,0.15,0.15,642,0.18444683908045978,83.03429468054279,0
2054-09-08,20,54322,616,Unemployed,Bachelor,0,33820,48,Married,1,Mortgage,420,0.3347467091143068,6,0,0.09278008909833954,0,Home,0,96,1,23091,751,24615,11886,4526.833333333333,0.9438461182590205,14,12729,0.15,0.15,941,0.3006516696734288,55.955150896689716,0
2054-09-09,40,57526,591,Employed,High School,12,51972,96,Single,0,Mortgage,429,0.015177764539537716,2,1,0.08948996975280743,0,Other,0,93,66,70,4448,13352,10681,4793.833333333333,0.726297267464301,53,2671,0.15,0.14900032890591436,929,0.28328060355317597,63.914853305018084,0
2054-09-10,43,70666,619,Employed,Bachelor,23,21376,36,Married,5,Other,739,0.2821475912422272,2,2,0.12549174992216908,0,Home,0,92,60,4144,1216,114044,12541,5888.833333333333,0.5856493562477576,10,101503,0.15,0.15,741,0.25132312568986503,51.68033021488393,0
2054-09-11,37,73389,628,Employed,Master,14,50937,48,Divorced,0,Rent,1028,0.25094395107376427,4,1,0.16809058578261046,0,Debt Consolidation,0,91,137,1771,2012,15744,7679,6115.75,0.7465542119731641,3,8065,0.15,0.15,1417,0.39978743408412704,62.96547935296647,1
2054-09-12,39,36409,494,Employed,Master,16,8957,24,Married,3,Other,1534,0.17757700826578532,6,0,0.5055892773764729,0,Debt Consolidation,0,83,73,18354,979,44303,8922,3034.0833333333335,0.8893759569680102,19,35381,0.15,0.14906964317411836,433,0.6483012441978632,95.80884720761254,0
2054-09-13,21,43709,633,Employed,Master,0,32966,60,Single,0,Mortgage,252,0.5914520014075435,5,1,0.06918483607495024,0,Debt Consolidation,0,99,24,760,892,330954,24464,3642.4166666666665,0.7230217718696637,1,306490,0.14882966,0.14014397638123632,767,0.27975931730307263,54.87136389543235,1
2054-09-14,46,41568,596,Employed,Associate,21,28133,60,Single,0,Mortgage,775,0.4434138619751147,2,2,0.223729792147806,0,Auto,0,88,26,2477,725,15011,3868,3464.0,0.7846319400647355,10,11143,0.15,0.15,669,0.4168591224018476,65.7336242102681,0
2054-09-15,50,18000,578,Employed,Associate,27,30902,72,Married,0,Rent,900,0.17433687479313656,2,1,0.6,0,Auto,0,89,39,2383,507,27996,22396,1500.0,0.8117524312121829,6,5600,0.15,0.1464756196882479,647,1.0313333333333334,99.0208966712638,0
2054-09-16,48,68272,628,Employed,Bachelor,30,39825,48,Married,1,Own,317,0.19996899460843895,3,1,0.055718303257558006,0,Debt Consolidation,0,75,56,7239,1648,18661,8860,5689.333333333333,0.8687832658220305,25,9801,0.15,0.15,1108,0.25046871338176707,42.10503969173168,1
2054-09-17,55,21516,609,Employed,Associate,35,31650,60,Single,1,Other,208,0.39943293851622425,3,2,0.11600669269380925,0,Home,0,63,87,7720,1905,88473,4578,1793.0,0.7441668396731461,39,83895,0.15,0.15,752,0.5354155047406581,53.32798309276008,0
2054-09-18,44,50478,536,Employed,High School,24,73331,72,Married,1,Rent,2518,0.36852818549622285,1,2,0.5985974087721384,0,Debt Consolidation,0,78,172,450,4738,32241,3968,4206.5,0.5546509879331919,2,28273,0.15,0.13593638836424557,1495,0.9539997622726732,99.78226315328787,0
2054-09-19,48,45306,509,Employed,Bachelor,27,20799,60,Single,0,Other,2265,0.5131990673530613,7,1,0.5999205403257847,0,Auto,0,97,18,3310,864,92266,13746,3775.5,0.7551647438393633,1,78520,0.15,0.15,494,0.7307641372003708,100.07184222525109,0
2054-09-20,44,28486,594,Employed,High School,22,31637,48,Married,1,Rent,499,0.07452584429869796,3,0,0.2102085234852208,0,Home,0,60,86,1790,717,29978,23982,2373.8333333333335,0.7737025006383972,12,5996,0.15,0.15,880,0.5809169416555501,60.516497709422474,0
2054-09-21,50,28880,589,Employed,High School,28,30047,72,Single,0,Mortgage,872,0.20223851662721504,3,1,0.3623268698060942,0,Auto,0,68,27,2681,321,42505,3692,2406.6666666666665,0.8486216536216323,0,38813,0.15,0.15,635,0.6261772853185597,71.516587422229,0
2054-09-22,21,18236,574,Employed,High School,2,39951,24,Married,1,Mortgage,727,0.08864196993586552,3,1,0.47839438473349416,0,Home,0,77,1,3135,817,45677,21798,1519.6666666666667,0.8311943498952761,73,23879,0.15,0.14601918076158912,1929,1.747751699934196,97.38883693091095,0
2054-09-23,30,45296,576,Employed,Master,11,5499,60,Married,0,Mortgage,429,0.30230026626468737,2,1,0.1136524196397033,0,Education,0,79,106,5300,1131,45320,22951,3774.6666666666665,0.9009507793135165,5,22369,0.15,0.15,130,0.14809254680324974,50.0981274951128,0
2054-09-24,62,71098,484,Employed,High School,44,30001,96,Married,5,Other,1121,0.23569934120262037,3,2,0.18920363442009622,0,Debt Consolidation,0,65,12,5532,800,94993,9227,5924.833333333333,0.9123373481163962,92,85766,0.15,0.14022130394350152,521,0.27713859742890096,67.65403567934916,0
2054-09-25,18,18000,610,Employed,Associate,0,9370,96,Divorced,1,Own,436,0.13264230158892995,3,1,0.2906666666666667,0,Debt Consolidation,0,54,47,3802,2446,20931,16744,1500.0,0.7724046516229309,11,4187,0.15,0.15,168,0.4026666666666667,47.84831230455608,0
2054-09-26,40,63147,540,Employed,Doctorate,16,28927,24,Married,1,Rent,1945,0.26222744858262564,1,0,0.3696137583733194,0,Auto,0,83,1,2975,2333,360272,6937,5262.25,0.5561357567447736,29,353335,0.15,0.1455601172579429,1396,0.6348995201672288,81.89382592770836,0
2054-09-27,57,145261,506,Employed,Associate,35,25645,60,Single,2,Other,727,0.41605434691041604,3,0,0.06005741389636585,0,Education,0,83,62,8033,4544,12577,2839,12105.083333333334,0.7729686489608114,16,9738,0.15,0.15,610,0.11044946682178974,64.79981811578942,0
2054-09-28,40,23462,542,Employed,High School,19,56574,72,Married,3,Mortgage,565,0.3502423659777179,7,0,0.2889779217458017,0,Home,0,93,49,4011,355,19947,4883,1955.1666666666667,0.8395847344811235,7,15064,0.15,0.14088972359777505,1168,0.8863694484698661,101.68990424662222,0
2054-09-29,36,47426,576,Employed,Bachelor,17,19535,36,Widowed,0,Mortgage,813,0.1615024971865161,1,1,0.20570994812971788,0,Home,0,95,79,15725,1707,122058,8453,3952.1666666666665,0.9040989052241535,13,113605,0.15,0.14332645971658448,670,0.37523721165605367,67.7759441539891,0
2054-09-30,43,52894,594,Employed,High School,23,25476,60,Married,1,Rent,964,0.0909750066990806,2,0,0.21870155405149924,0,Other,0,98,1,9088,1167,32900,26320,4407.833333333333,0.514092280103242,49,6580,0.15,0.13515477864170206,586,0.3516466896056264,68.668225168618,0
2054-10-01,37,89342,501,Self-Employed,High School,13,38144,96,Single,1,Own,442,0.3789087129241544,0,2,0.05936737480692172,0,Other,0,92,90,1205,3228,43642,34913,7445.166666666667,0.937888595943502,47,8729,0.15,0.14282284046667756,668,0.14909001365539162,72.48472638206245,0
2054-10-02,42,124804,608,Employed,Master,19,44507,36,Widowed,0,Mortgage,464,0.2153626892124109,3,0,0.04461395468093971,0,Debt Consolidation,0,89,50,62194,589,62783,16090,10400.333333333334,0.7378162415014097,5,46693,0.15,0.15,1542,0.19287843338354538,54.2108532006576,0
2054-10-03,33,27051,539,Employed,High School,11,25198,48,Married,1,Other,539,0.297463459273215,6,0,0.23910391482754798,0,Debt Consolidation,0,79,56,1977,263,632674,15714,2254.25,0.7699271098832389,24,616960,0.15,0.15,701,0.5500720860596651,73.93235988190852,0
2054-10-04,56,72948,584,Employed,Bachelor,34,31174,48,Single,0,Rent,462,0.7501602106146081,7,1,0.07599934199703899,0,Home,0,89,97,2117,864,40006,32004,6079.0,0.7461727701711154,72,8002,0.15,0.1371118764512501,847,0.21533146899161046,59.63692998878523,0
2054-10-05,60,58521,567,Employed,Bachelor,41,20813,96,Married,0,Mortgage,456,0.14852865999206222,6,0,0.09350489567847439,1,Home,0,87,103,762,507,97552,15875,4876.75,0.8765851316483487,10,81677,0.15,0.15,373,0.16999025990670016,87.29821151146821,0
2054-10-06,40,56679,549,Employed,High School,19,18920,48,Single,1,Rent,853,0.42379467409744515,3,3,0.18059598793203832,0,Home,0,83,65,1586,960,47752,23768,4723.25,0.759495850713954,74,23984,0.15,0.15,526,0.2919599851796962,64.6914560957768,0
2054-10-07,23,33612,588,Employed,Bachelor,0,20593,84,Single,0,Other,895,0.10516625173255384,4,5,0.31952873973580864,0,Education,0,69,121,30822,1457,102120,53695,2801.0,0.9226785688303031,80,48425,0.15,0.13723719646234772,382,0.455908604069975,57.79870348705774,0
2054-10-08,35,71315,609,Employed,High School,14,26926,72,Married,0,Own,551,0.16006399687319683,4,0,0.09271541751384701,0,Debt Consolidation,0,68,1,516,487,88002,55631,5942.916666666667,0.8927652493557429,8,32371,0.15,0.14563544962828442,562,0.18728177802706303,40.28185155819169,0
2054-10-09,39,18000,543,Self-Employed,Associate,13,13756,84,Married,4,Own,895,0.15824228354976858,2,1,0.5966666666666667,0,Other,0,93,108,473,6094,9644,3521,1500.0,0.9534508830481716,49,6123,0.15,0.14352645477854406,260,0.77,98.07285751501466,0
2054-10-10,48,70786,626,Employed,Bachelor,23,30421,24,Single,1,Rent,177,0.45885996021710274,2,0,0.030005933376656403,0,Debt Consolidation,0,79,87,5834,436,39436,10954,5898.833333333333,0.6579784973856883,4,28482,0.15,0.14973234578443723,1474,0.2798858531348007,48.05252488763855,1
2054-10-11,28,38719,573,Employed,High School,6,88634,36,Married,3,Other,398,0.19336074314592006,2,1,0.12335029313773599,0,Auto,0,79,29,2044,252,17527,5551,3226.5833333333335,0.8609559380552245,2,11976,0.15,0.15,3072,1.075440997959658,98.7280083249629,0
2054-10-12,32,18000,609,Employed,Bachelor,10,29202,72,Married,0,Mortgage,531,0.16611681224930377,2,1,0.354,0,Home,0,95,9,5007,505,7268,5814,1500.0,0.7502840931724238,12,1454,0.15,0.13701994058465264,597,0.752,79.22229016699288,0
2054-10-13,48,18000,537,Employed,High School,21,30155,120,Single,0,Other,729,0.35760164875928707,2,1,0.486,0,Auto,0,68,42,8523,1623,244639,11402,1500.0,0.9444770519369136,3,233237,0.15,0.14053428300013615,469,0.7986666666666666,83.10743567669397,0
2054-10-14,54,91791,591,Employed,Associate,30,28227,84,Single,1,Mortgage,278,0.4587208717028537,1,2,0.03634343236264993,0,Education,0,73,82,371,1065,244922,66469,7649.25,0.8723842736817824,134,178453,0.15,0.14941229205561876,543,0.1073307840637971,44.29864125636259,0
2054-10-15,33,55504,552,Employed,Bachelor,10,33734,60,Married,3,Own,633,0.12445049513021042,4,3,0.13685500144133758,0,Auto,0,62,85,4400,363,56642,41781,4625.333333333333,0.8436323756028524,45,14861,0.15,0.15,802,0.3102479100605362,54.40457902354304,0
2054-10-16,24,45061,508,Employed,Associate,1,22746,72,Married,2,Mortgage,628,0.15211004837548356,7,2,0.16723996360489113,0,Debt Consolidation,0,69,6,15312,301,29385,19770,3755.0833333333335,0.9136867071917276,59,9615,0.15,0.14234361586148037,471,0.2926699363085595,64.7299941496851,0
2054-10-17,80,206206,638,Employed,Master,57,33323,36,Divorced,4,Own,1026,0.25634498262668576,3,0,0.059707283008253884,0,Home,0,43,87,5245,4965,10608,4003,17183.833333333332,0.7774324279550386,17,6605,0.14633322999999998,0.13188185740986216,1125,0.1251757950787077,21.430963363691287,1
2054-10-18,52,48009,610,Employed,Bachelor,30,8904,36,Single,0,Other,238,0.17872539418419775,5,0,0.059488845841404736,0,Debt Consolidation,0,73,42,1313,1607,3695,2956,4000.75,0.9301494990899843,4,1000,0.15,0.13932196627977594,304,0.13547459851277885,44.298944067706095,0
2054-10-19,38,149189,582,Employed,Doctorate,18,39301,96,Divorced,0,Rent,646,0.33649511229379786,2,0,0.05196093545770801,0,Auto,0,85,79,51678,244,111662,2331,12432.416666666666,0.860507915240815,37,109331,0.15,0.15,705,0.10866752910737387,51.91080579772321,0
2054-10-20,53,166392,582,Employed,High School,31,19822,36,Married,4,Rent,1756,0.3244556277615879,3,0,0.12664070387999424,0,Auto,1,75,79,4622,1579,320970,14284,13866.0,0.5820317554881078,40,306686,0.15,0.15,687,0.17618635511322658,54.58953393961879,0
2054-10-21,40,109722,613,Employed,Master,20,18572,24,Single,1,Mortgage,246,0.46359444337709116,5,1,0.026904358287307924,0,Auto,0,67,7,4900,485,38526,1923,9143.5,0.6097982221127419,33,36603,0.15,0.13684845192233897,888,0.12402252966588287,35.90890036481282,0
2054-10-22,53,70007,572,Employed,Bachelor,29,14666,48,Widowed,3,Mortgage,1428,0.3392999484663165,1,1,0.24477552244775522,0,Home,0,74,26,2014,2788,93727,6050,5833.916666666667,0.8758694165444277,9,87677,0.15,0.15,408,0.3147113860042567,55.50865168028025,0
2054-10-23,44,49968,506,Unemployed,Bachelor,22,11598,84,Single,0,Mortgage,421,0.5574905141344103,3,1,0.101104707012488,0,Home,0,86,102,12705,751,44439,13434,4164.0,0.8286996352449968,39,31005,0.15,0.15,223,0.15465898174831894,66.45607830728959,0
2054-10-24,43,63803,637,Employed,Master,19,12882,96,Married,4,Mortgage,1051,0.3542677674926738,2,1,0.19767095591116404,0,Home,0,96,70,1752,1139,41266,12570,5316.916666666667,0.5720581612234767,7,28696,0.14662882,0.15,231,0.2411171888469194,54.87013428156398,1
2054-10-25,40,54524,621,Employed,Bachelor,20,14470,36,Single,0,Own,889,0.20385987065586475,2,2,0.19565695840363875,0,Home,1,63,43,12749,3807,48410,38728,4543.666666666667,0.726818091527739,29,9682,0.15,0.14935141549856115,501,0.30592032866260727,54.18407071788405,0
2054-10-26,23,42201,573,Employed,Master,0,19855,60,Married,3,Own,468,0.31897443977423995,2,1,0.13307741522712732,0,Debt Consolidation,0,62,68,12832,392,13224,1082,3516.75,0.9624412485245567,53,12142,0.15,0.15,472,0.2672922442596147,49.877058436671234,0
2054-10-27,67,37838,606,Self-Employed,Bachelor,42,44407,48,Single,0,Mortgage,1891,0.14145685712472067,4,3,0.5997145726518315,0,Other,1,96,50,34005,2344,71968,57574,3153.1666666666665,0.7612448395118584,14,14394,0.15,0.15,1235,0.9913843226386173,98.42435016815296,0
2054-10-28,29,52989,593,Employed,Bachelor,10,17028,48,Widowed,0,Mortgage,651,0.49992903019342894,0,0,0.14742682443526015,0,Auto,0,92,87,8385,2306,41155,32568,4415.75,0.5963081416838317,187,8587,0.15,0.14400928999606322,468,0.2534110853195946,61.123614020795976,0
2054-10-29,24,35402,545,Employed,Associate,3,9236,120,Single,0,Own,392,0.05763526768640497,3,2,0.1328738489350884,0,Home,0,94,1,3695,509,64443,13030,2950.1666666666665,0.8344220311315009,0,51413,0.15,0.13825201165195813,142,0.18100672278402352,67.44192374051288,0
2054-10-30,39,63095,569,Employed,High School,17,6451,72,Married,5,Mortgage,380,0.1958197513363741,3,0,0.07227197083762579,0,Home,0,93,88,12156,136,73407,19289,5257.916666666667,0.5161150416349609,23,54118,0.15,0.15,136,0.09813772882161818,60.15061059179302,0
2054-10-31,29,56006,587,Employed,Bachelor,9,16314,24,Single,2,Mortgage,525,0.08134510761189008,2,0,0.11248794771988714,0,Auto,0,95,52,1117,274,12975,1898,4667.166666666667,0.8491917574225485,12,11077,0.15,0.15,791,0.2819697889511838,65.3984339112243,0
2054-11-01,41,45542,636,Unemployed,Doctorate,19,9081,24,Single,0,Mortgage,707,0.22152112605440216,1,1,0.18628957885029204,0,Debt Consolidation,0,87,69,371,3305,34593,27674,3795.1666666666665,0.982701668346118,41,6919,0.14709081,0.13564287657447782,434,0.30064555794651093,51.1338291473195,0
2054-11-02,50,31347,572,Employed,Bachelor,26,25088,72,Married,1,Other,1421,0.4448538120163329,3,1,0.5439755000478514,0,Auto,0,98,40,2021,343,35807,28645,2612.25,0.8436810268210249,19,7162,0.15,0.15,530,0.7468657287778735,93.89249799214913,0
2054-11-03,54,58349,628,Employed,Bachelor,32,6653,48,Married,4,Rent,441,0.08322333611305062,4,1,0.09069564174193216,0,Education,0,70,169,8326,1785,228440,2088,4862.416666666667,0.9072446150468996,0,226352,0.15,0.15,185,0.1287425662821985,33.38392462282573,1
2054-11-04,52,38368,523,Employed,Bachelor,33,17773,36,Married,3,Mortgage,274,0.3952154333695934,4,1,0.08569641367806505,0,Auto,0,90,73,1342,5556,150170,38653,3197.3333333333335,0.9005231159514823,17,111517,0.15,0.14110038003187256,608,0.27585487906588824,68.71795011463374,0
2054-11-05,38,40918,590,Employed,Associate,14,11192,12,Married,4,Rent,256,0.12319557342054742,1,0,0.07507698323476221,0,Home,0,76,55,2579,211,482807,15298,3409.8333333333335,0.8911099347550508,7,467509,0.15,0.15,1010,0.37127914365315995,54.81871170204511,0
2054-11-06,42,24081,517,Employed,High School,21,35184,60,Single,1,Other,625,0.5165676463323243,4,2,0.31144886009717204,0,Other,0,94,1,287,5490,211630,79709,2006.75,0.8181845636176182,51,131921,0.15,0.14137588849480737,821,0.7205680827208173,97.7233265538997,0
2054-11-07,47,68488,576,Self-Employed,High School,26,11517,36,Widowed,0,Rent,763,0.16614907332298318,5,2,0.13368765331152904,0,Home,0,71,58,6572,937,940410,55509,5707.333333333333,0.6770339234489612,29,884901,0.15,0.15,399,0.2035977105478332,41.98283562878311,0
2054-11-08,19,31879,562,Employed,High School,0,23981,72,Single,5,Other,328,0.08082842294218753,1,1,0.12346685906082373,0,Debt Consolidation,0,67,70,6010,4911,346696,9962,2656.5833333333335,0.8877919414241674,30,336734,0.15,0.14641550043749804,502,0.3124313811600113,50.454082689205904,0
2054-11-09,49,89087,649,Employed,Bachelor,26,14401,12,Married,3,Own,613,0.1017483372609657,4,2,0.08257096995072233,0,Home,0,84,27,14474,498,55198,23867,7423.916666666667,0.7671499092280863,8,31331,0.14064401,0.14824687089250804,1298,0.257411294577211,42.99103592978649,1
2054-11-10,23,39870,523,Employed,Master,2,16723,36,Married,2,Own,438,0.2969479111657536,0,1,0.13182844243792324,0,Debt Consolidation,0,83,124,257,184,18855,15084,3322.5,0.8497081893820546,15,3771,0.15,0.13763421613445145,569,0.30308502633559065,68.59949766176824,0
2054-11-11,68,51479,596,Employed,High School,48,11515,36,Single,2,Own,408,0.5399016911294946,4,3,0.09510674255521669,0,Education,0,82,52,1085,1376,84554,5210,4289.916666666667,0.8276382649177667,20,79344,0.15,0.14406275093138654,395,0.18718312321529165,50.707107753110634,0
2054-11-12,36,46667,568,Employed,High School,12,17389,48,Single,0,Other,728,0.22525918491478314,2,0,0.18719866286669382,0,Home,0,90,90,1924,829,58908,23746,3888.9166666666665,0.9125411843440939,2,35162,0.15,0.15,483,0.31139777573017335,70.64662275630272,0
2054-11-13,39,46412,518,Employed,Associate,15,11917,84,Married,1,Rent,597,0.2006286254868032,4,2,0.15435663190554166,0,Auto,0,58,42,446,1442,18188,14550,3867.6666666666665,0.7897134993078639,33,3638,0.15,0.15,229,0.21356545720934242,55.58219297591267,0
2054-11-14,31,40674,496,Employed,High School,10,10208,48,Married,1,Other,358,0.13419927697327674,4,0,0.10562029797905295,0,Auto,0,70,57,1622,1771,55926,36466,3389.5,0.5638544063388484,63,19460,0.15,0.15,284,0.18940846732556424,63.9183359573571,0
2054-11-15,33,26654,450,Employed,Associate,13,18315,72,Single,1,Mortgage,466,0.08035350157286013,2,0,0.20979965483604715,0,Other,0,96,183,661,186,101617,14343,2221.1666666666665,0.9916478732139137,2,87274,0.15,0.14051766972944696,377,0.37953027688151875,94.18037036256915,0
2054-11-16,71,71588,617,Unemployed,High School,48,59530,60,Divorced,2,Mortgage,804,0.07987466689393023,2,0,0.13477119070235236,0,Education,0,90,106,570,3246,16249,8782,5965.666666666667,0.751529492672608,12,7467,0.15,0.1446818012163528,1399,0.3692797675588087,61.82201409581858,0
2054-11-17,54,35508,536,Employed,Associate,30,14411,60,Married,0,Rent,405,0.06525382910264048,3,0,0.13687056437985806,0,Auto,0,95,81,7692,5513,62281,24805,2959.0,0.8597897057953027,39,37476,0.15,0.15,342,0.2524501520784049,71.16810383978645,0
2054-11-18,21,118122,660,Employed,Master,0,14370,60,Single,3,Other,524,0.1399359832529923,2,1,0.05323309798344085,0,Education,0,70,61,12443,1525,128254,7200,9843.5,0.7594567665871352,8,121054,0.1351437,0.131264277629499,327,0.08645298928226748,28.04463840364501,1
2054-11-19,61,59651,579,Employed,Associate,41,20504,96,Single,0,Rent,958,0.4090636915195399,3,1,0.19272099378048985,0,Education,0,87,33,1187,466,93886,44250,4970.916666666667,0.7930202114125418,62,49636,0.15,0.15,367,0.26655043503042697,58.03405128402129,0
2054-11-20,57,104134,582,Employed,Bachelor,34,21182,84,Married,1,Rent,579,0.3005841247243329,3,1,0.06672172393262527,0,Auto,0,29,41,3618,3452,80483,64386,8677.833333333334,0.7205906981446165,10,16097,0.15,0.1392810572331496,396,0.11235523460157104,25.443663349771754,0
