applicant_id,ground_truth,bl_decision,bl_matches_ground,bl_stage_1,bl_stage_2,bl_stage_3,bl_stage_4,bl_time,bl_used_prior_context,bl_error
test_02400,0,APPROVED,0,pass,Good,Low,APPROVED,3.4445974922012947,False,True
test_02401,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.43863045469098,False,False
test_02402,0,APPROVED,0,pass,Very Good,Low,APPROVED,3.4496528998590037,False,True
test_02403,0,REJECTED,1,pass,Fair,Low,REJECTED,3.436870303969194,False,False
test_02404,1,APPROVED,1,pass,Excellent,Very High,APPROVED,3.458266015509143,False,False
test_02405,1,APPROVED,1,pass,Fair,Low,APPROVED,3.527597059809333,False,False
test_02406,0,APPROVED,0,pass,Very Good,Medium,APPROVED,3.476565862610922,False,True
test_02407,0,APPROVED,0,pass,Very Good,Medium,APPROVED,3.494524174997708,False,True
test_02408,1,APPROVED,1,pass,Good,High,APPROVED,3.4694966267461553,False,False
test_02409,0,REJECTED,1,pass,Poor,Low,REJECTED,3.4786035364828005,False,False
test_02410,1,APPROVED,1,pass,Excellent,High,APPROVED,3.465669965689636,False,False
test_02411,0,APPROVED,0,pass,Very Good,High,APPROVED,3.3553733044391647,False,True
test_02412,0,APPROVED,0,pass,Fair,Low,APPROVED,3.5499196764400036,False,True
test_02413,0,APPROVED,0,pass,Very Good,Medium,APPROVED,3.3567218480425796,False,True
test_02414,1,REJECTED,0,pass,Very Good,Very High,REJECTED,3.4290296016467305,False,True
test_02415,1,REJECTED,0,pass,Good,High,REJECTED,3.3710231356597866,False,True
test_02416,0,REJECTED,1,pass,Very Good,High,REJECTED,3.3693856900881864,False,False
test_02417,0,APPROVED,0,pass,Poor,Low,APPROVED,3.508705390334897,False,True
test_02418,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.4351851558716153,False,False
test_02419,0,APPROVED,0,pass,Good,Medium,APPROVED,3.5102277416597527,False,True
test_02420,0,REJECTED,1,pass,Poor,Low,REJECTED,3.404557294136166,False,False
test_02421,0,REJECTED,1,pass,Good,Medium,REJECTED,3.4012925583612468,False,False
test_02422,1,APPROVED,1,pass,Excellent,High,APPROVED,3.4002462763628927,False,False
test_02423,0,REJECTED,1,pass,Very Good,Medium,REJECTED,3.4732291252815837,False,False
test_02424,0,REJECTED,1,pass,Good,High,REJECTED,3.51299987796912,False,False
test_02425,1,APPROVED,1,pass,Very Good,High,APPROVED,3.440452202015048,False,False
test_02426,0,REJECTED,1,pass,Poor,Medium,REJECTED,3.4258497781282164,False,False
test_02427,1,APPROVED,1,pass,Fair,High,APPROVED,3.54471591084033,False,False
test_02428,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.373350807202328,False,False
test_02429,1,APPROVED,1,pass,Good,High,APPROVED,3.4473265364089785,False,False
test_02430,1,REJECTED,0,pass,Fair,Low,REJECTED,3.431697550636287,False,True
test_02431,1,APPROVED,1,pass,Poor,Low,APPROVED,3.369625319317378,False,False
test_02432,1,APPROVED,1,pass,Fair,High,APPROVED,3.4036400724176437,False,False
test_02433,0,REJECTED,1,pass,Good,Medium,REJECTED,3.3556882425158223,False,False
test_02434,1,APPROVED,1,pass,Fair,Very High,APPROVED,3.5253908577965913,False,False
test_02435,0,REJECTED,1,pass,Good,Medium,REJECTED,3.4715699057980802,False,False
test_02436,0,REJECTED,1,pass,Good,Medium,REJECTED,3.51300369957405,False,False
test_02437,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.454310890480598,False,False
test_02438,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.469901965884379,False,False
test_02439,0,REJECTED,1,pass,Good,Medium,REJECTED,3.4901708955618327,False,False
test_02440,1,APPROVED,1,pass,Very Good,High,APPROVED,3.531602325492843,False,False
test_02441,1,APPROVED,1,pass,Excellent,High,APPROVED,3.3683503775651693,False,False
test_02442,1,REJECTED,0,pass,Fair,Very High,REJECTED,3.4161896789471453,False,True
test_02443,1,APPROVED,1,pass,Excellent,Very High,APPROVED,3.49180523814,False,False
test_02444,0,REJECTED,1,pass,Good,Medium,REJECTED,3.5416701126002783,False,False
test_02445,0,REJECTED,1,pass,Good,High,REJECTED,3.546161485698001,False,False
test_02446,0,REJECTED,1,pass,Poor,Medium,REJECTED,3.4776206018274523,False,False
test_02447,0,REJECTED,1,pass,Good,High,REJECTED,3.3887196955509733,False,False
test_02448,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.3738417822827915,False,False
test_02449,0,REJECTED,1,pass,Good,Very High,REJECTED,3.5392087288560847,False,False
test_02450,0,REJECTED,1,pass,Fair,High,REJECTED,3.4367855378925016,False,False
test_02451,1,APPROVED,1,pass,Poor,Very High,APPROVED,3.388963206652537,False,False
test_02452,1,APPROVED,1,pass,Good,High,APPROVED,3.53677850315552,False,False
test_02453,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.3709048543128626,False,False
test_02454,1,REJECTED,0,pass,Poor,High,REJECTED,3.4959142193714148,False,True
test_02455,0,REJECTED,1,pass,Very Good,Medium,REJECTED,3.4750526055086666,False,False
test_02456,0,REJECTED,1,pass,Good,Medium,REJECTED,3.3675469328761785,False,False
test_02457,1,APPROVED,1,pass,Good,Medium,APPROVED,3.4177497591278883,False,False
test_02458,0,REJECTED,1,pass,Excellent,Low,REJECTED,3.379986137908002,False,False
test_02459,0,REJECTED,1,pass,Very Good,Medium,REJECTED,3.470899718506632,False,False
test_02460,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.4454226063354856,False,False
test_02461,1,REJECTED,0,pass,Good,Medium,REJECTED,3.3508550249320983,False,True
test_02462,1,APPROVED,1,pass,Poor,Very High,APPROVED,3.5451421132567815,False,False
test_02463,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.419916929977908,False,False
test_02464,1,APPROVED,1,pass,Fair,Low,APPROVED,3.40164087856741,False,False
test_02465,0,APPROVED,0,pass,Excellent,Medium,APPROVED,3.3944885911588205,False,True
test_02466,0,REJECTED,1,pass,Good,Medium,REJECTED,3.3817631792347136,False,False
test_02467,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.5498274152433016,False,False
test_02468,0,REJECTED,1,pass,Poor,High,REJECTED,3.409021893576321,False,False
test_02469,1,APPROVED,1,pass,Fair,Medium,APPROVED,3.4311026994448564,False,False
test_02470,0,REJECTED,1,pass,Good,Medium,REJECTED,3.5242711832356175,False,False
test_02471,1,REJECTED,0,pass,Fair,Very High,REJECTED,3.4783775007085755,False,True
test_02472,1,APPROVED,1,pass,Good,High,APPROVED,3.4237388823490544,False,False
test_02473,1,APPROVED,1,pass,Poor,Low,APPROVED,3.5296656871847705,False,False
test_02474,1,REJECTED,0,pass,Fair,High,REJECTED,3.49994484044272,False,True
test_02475,1,APPROVED,1,pass,Poor,Medium,APPROVED,3.3955801015083398,False,False
test_02476,0,REJECTED,1,pass,Good,Medium,REJECTED,3.478747798919984,False,False
test_02477,1,APPROVED,1,pass,Excellent,Low,APPROVED,3.53447969965848,False,False
test_02478,0,REJECTED,1,pass,Good,Medium,REJECTED,3.4492921756900823,False,False
test_02479,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.4967224805663335,False,False
test_02480,0,REJECTED,1,pass,Good,Medium,REJECTED,3.544220748797832,False,False
test_02481,1,REJECTED,0,pass,Good,High,REJECTED,3.4880828281790426,False,True
test_02482,1,REJECTED,0,pass,Good,High,REJECTED,3.370487737953216,False,True
test_02483,0,REJECTED,1,pass,Excellent,Low,REJECTED,3.398911910186258,False,False
test_02484,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.4690192874685297,False,False
test_02485,1,APPROVED,1,pass,Good,High,APPROVED,3.4051111630743813,False,False
test_02486,0,REJECTED,1,pass,Poor,Low,REJECTED,3.5415083410778276,False,False
test_02487,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.4310704068044346,False,False
test_02488,1,APPROVED,1,pass,Good,High,APPROVED,3.441446081146473,False,False
test_02489,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.4903204186940235,False,False
test_02490,0,APPROVED,0,pass,Good,Low,APPROVED,3.4548499462683746,False,True
test_02491,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.4264291933777535,False,False
test_02492,1,APPROVED,1,pass,Good,Low,APPROVED,3.365327575030916,False,False
test_02493,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.469289117901573,False,False
test_02494,1,APPROVED,1,pass,Poor,High,APPROVED,3.5235160061588067,False,False
test_02495,0,APPROVED,0,pass,Excellent,Low,APPROVED,3.4871524883520113,False,True
test_02496,1,REJECTED,0,pass,Very Good,Medium,REJECTED,3.4262990020093906,False,True
test_02497,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.3755452129246257,False,False
test_02498,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.5132676373808485,False,False
test_02499,0,REJECTED,1,pass,Fair,Low,REJECTED,3.5383496724462407,False,False
test_02500,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.4276545981592528,False,False
test_02501,1,APPROVED,1,pass,Excellent,Low,APPROVED,3.4957284378368123,False,False
test_02502,1,APPROVED,1,pass,Good,High,APPROVED,3.432152687978151,False,False
test_02503,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.4504533877704398,False,False
test_02504,0,REJECTED,1,pass,Excellent,High,REJECTED,3.517295276123282,False,False
test_02505,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.366684868442231,False,False
test_02506,1,APPROVED,1,pass,Fair,Medium,APPROVED,3.456067069757341,False,False
test_02507,0,REJECTED,1,pass,Poor,Medium,REJECTED,3.3929240549342445,False,False
test_02508,1,APPROVED,1,pass,Fair,High,APPROVED,3.4179611890991524,False,False
test_02509,1,APPROVED,1,pass,Good,Medium,APPROVED,3.478885764928455,False,False
test_02510,0,REJECTED,1,pass,Excellent,Low,REJECTED,3.3554456824673697,False,False
test_02511,1,APPROVED,1,pass,Fair,Medium,APPROVED,3.4687650197946325,False,False
test_02512,0,APPROVED,0,pass,Fair,Medium,APPROVED,3.4066884478907498,False,True
test_02513,1,REJECTED,0,pass,Fair,Medium,REJECTED,3.483896872161614,False,True
test_02514,1,REJECTED,0,pass,Good,High,REJECTED,3.378316270382611,False,True
test_02515,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.4971623207632354,False,False
test_02516,0,REJECTED,1,pass,Fair,High,REJECTED,3.4791279439525957,False,False
test_02517,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.54424836657607,False,False
test_02518,1,APPROVED,1,pass,Poor,High,APPROVED,3.5322470726516295,False,False
test_02519,1,APPROVED,1,pass,Very Good,High,APPROVED,3.4066605726399404,False,False
test_02520,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.3554633145450876,False,False
test_02521,0,REJECTED,1,pass,Very Good,High,REJECTED,3.4810737122223516,False,False
test_02522,0,REJECTED,1,pass,Fair,Very High,REJECTED,3.4705774778009344,False,False
test_02523,0,APPROVED,0,pass,Very Good,Medium,APPROVED,3.3554857537532894,False,True
test_02524,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.3745355058405186,False,False
test_02525,0,APPROVED,0,pass,Poor,High,APPROVED,3.466940340907197,False,True
test_02526,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.532365452808698,False,False
test_02527,1,APPROVED,1,pass,Fair,Low,APPROVED,3.5313000553026814,False,False
test_02528,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.380297010922415,False,False
test_02529,1,APPROVED,1,pass,Fair,Low,APPROVED,3.42691478928105,False,False
test_02530,1,APPROVED,1,pass,Good,High,APPROVED,3.358640572870435,False,False
test_02531,1,APPROVED,1,pass,Poor,High,APPROVED,3.443854369272586,False,False
test_02532,0,REJECTED,1,pass,Poor,Very High,REJECTED,3.500616691934641,False,False
test_02533,0,REJECTED,1,pass,Excellent,Low,REJECTED,3.507994542273122,False,False
test_02534,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.4497978933193147,False,False
test_02535,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.3691739349416436,False,False
test_02536,1,APPROVED,1,pass,Good,Medium,APPROVED,3.426272795036313,False,False
test_02537,0,APPROVED,0,pass,Fair,Low,APPROVED,3.5364203919948727,False,True
test_02538,1,APPROVED,1,pass,Good,Medium,APPROVED,3.395922511303943,False,False
test_02539,1,APPROVED,1,pass,Good,Medium,APPROVED,3.4139508899825453,False,False
test_02540,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.499365435092614,False,False
test_02541,1,REJECTED,0,pass,Fair,High,REJECTED,3.4967161577771875,False,True
test_02542,1,APPROVED,1,pass,Poor,High,APPROVED,3.532440457604986,False,False
test_02543,1,APPROVED,1,pass,Very Good,High,APPROVED,3.4276237381440753,False,False
test_02544,0,REJECTED,1,pass,Good,Very High,REJECTED,3.4529197447748583,False,False
test_02545,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.4434784922440955,False,False
test_02546,0,REJECTED,1,pass,Good,Very High,REJECTED,3.5355504342044903,False,False
test_02547,0,REJECTED,1,pass,Good,Very High,REJECTED,3.503866117764927,False,False
test_02548,0,APPROVED,0,pass,Excellent,Medium,APPROVED,3.5162883559667697,False,True
test_02549,0,REJECTED,1,pass,Good,Low,REJECTED,3.376619653765882,False,False
test_02550,0,APPROVED,0,pass,Very Good,Medium,APPROVED,3.508369338573632,False,True
test_02551,0,APPROVED,0,pass,Good,Medium,APPROVED,3.4365957532114995,False,True
test_02552,1,APPROVED,1,pass,Good,Medium,APPROVED,3.3546677365661295,False,False
test_02553,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.362017670548657,False,False
test_02554,0,REJECTED,1,pass,Fair,High,REJECTED,3.4855815879469687,False,False
test_02555,1,REJECTED,0,pass,Fair,Medium,REJECTED,3.424402488229194,False,True
test_02556,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.523623114644696,False,False
test_02557,0,REJECTED,1,pass,Excellent,Very High,REJECTED,3.496854626775173,False,False
test_02558,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.3543360023333926,False,False
test_02559,1,REJECTED,0,pass,Poor,Very High,REJECTED,3.4873776623672,False,True
test_02560,1,APPROVED,1,pass,Very Good,Low,APPROVED,3.388470494546471,False,False
test_02561,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.4345165137407823,False,False
test_02562,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.4749470404245923,False,False
test_02563,0,REJECTED,1,pass,Good,Low,REJECTED,3.5245435682591384,False,False
test_02564,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.4412195776783876,False,False
test_02565,0,APPROVED,0,pass,Very Good,High,APPROVED,3.5116980908382267,False,True
test_02566,0,REJECTED,1,pass,Good,Very High,REJECTED,3.5065931325601265,False,False
test_02567,0,REJECTED,1,pass,Good,Medium,REJECTED,3.4329077025702515,False,False
test_02568,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.4501960326865806,False,False
test_02569,1,APPROVED,1,pass,Good,Medium,APPROVED,3.4900970020099624,False,False
test_02570,0,REJECTED,1,pass,Good,High,REJECTED,3.356229686929388,False,False
test_02571,1,APPROVED,1,pass,Excellent,High,APPROVED,3.528162282759849,False,False
test_02572,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.5039632318875387,False,False
test_02573,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.399883176280466,False,False
test_02574,0,REJECTED,1,pass,Excellent,Very High,REJECTED,3.546235990637795,False,False
test_02575,1,APPROVED,1,pass,Fair,Very High,APPROVED,3.385878070517924,False,False
test_02576,1,APPROVED,1,pass,Poor,Very High,APPROVED,3.53281733474088,False,False
test_02577,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.4148946916646223,False,False
test_02578,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.502629342032827,False,False
test_02579,1,APPROVED,1,pass,Good,High,APPROVED,3.441275318649589,False,False
test_02580,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.4972934774900004,False,False
test_02581,1,APPROVED,1,pass,Poor,Very High,APPROVED,3.3811566095878733,False,False
test_02582,1,APPROVED,1,pass,Fair,Medium,APPROVED,3.4039012916772964,False,False
test_02583,0,APPROVED,0,pass,Excellent,Medium,APPROVED,3.369971564894405,False,True
test_02584,1,APPROVED,1,pass,Good,Medium,APPROVED,3.5230287962875604,False,False
test_02585,1,APPROVED,1,pass,Good,Medium,APPROVED,3.4092585975539,False,False
test_02586,0,REJECTED,1,pass,Good,Low,REJECTED,3.4888952458833327,False,False
test_02587,1,APPROVED,1,pass,Excellent,Very High,APPROVED,3.5140442395483054,False,False
test_02588,0,REJECTED,1,pass,Very Good,High,REJECTED,3.530283647275869,False,False
test_02589,1,APPROVED,1,pass,Fair,Low,APPROVED,3.3712594230623436,False,False
test_02590,1,APPROVED,1,pass,Good,High,APPROVED,3.528602986702522,False,False
test_02591,1,APPROVED,1,pass,Very Good,High,APPROVED,3.389450555546144,False,False
test_02592,1,APPROVED,1,pass,Very Good,Medium,APPROVED,3.4973804023181922,False,False
test_02593,1,REJECTED,0,pass,Fair,Medium,REJECTED,3.495769803872922,False,True
test_02594,0,REJECTED,1,pass,Fair,Very High,REJECTED,3.351700628348191,False,False
test_02595,1,REJECTED,0,pass,Very Good,High,REJECTED,3.394124781662051,False,True
test_02596,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.4483817029329735,False,False
test_02597,0,REJECTED,1,pass,Very Good,High,REJECTED,3.4340069413326564,False,False
test_02598,0,REJECTED,1,pass,Poor,Low,REJECTED,3.5337146959769217,False,False
test_02599,0,REJECTED,1,pass,Good,Medium,REJECTED,3.4219481739005047,False,False
test_02600,1,APPROVED,1,pass,Good,Low,APPROVED,3.5373967429671924,False,False
test_02601,0,REJECTED,1,pass,Good,Low,REJECTED,3.441885863678506,False,False
test_02602,1,APPROVED,1,pass,Very Good,High,APPROVED,3.542870579328033,False,False
test_02603,0,REJECTED,1,pass,Fair,Very High,REJECTED,3.497470962004972,False,False
test_02604,0,REJECTED,1,pass,Good,Medium,REJECTED,3.515866918326431,False,False
test_02605,1,APPROVED,1,pass,Excellent,Low,APPROVED,3.3709753776698004,False,False
test_02606,0,APPROVED,0,pass,Excellent,High,APPROVED,3.4672282866484734,False,True
test_02607,0,REJECTED,1,pass,Good,Very High,REJECTED,3.3785400719658703,False,False
test_02608,1,REJECTED,0,pass,Poor,High,REJECTED,3.409524200410195,False,True
test_02609,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.4747130812334537,False,False
test_02610,1,REJECTED,0,pass,Fair,Medium,REJECTED,3.495245140938778,False,True
test_02611,0,REJECTED,1,pass,Fair,High,REJECTED,3.3578367564022504,False,False
test_02612,0,REJECTED,1,pass,Very Good,Low,REJECTED,3.456188746214473,False,False
test_02613,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.4630627972579773,False,False
test_02614,0,REJECTED,1,pass,Excellent,Medium,REJECTED,3.36576559942204,False,False
test_02615,0,REJECTED,1,pass,Fair,Medium,REJECTED,3.4501376068401526,False,False
test_02616,0,REJECTED,1,pass,Very Good,Very High,REJECTED,3.492768456009965,False,False
test_02617,0,APPROVED,0,pass,Very Good,Very High,APPROVED,3.360645456975106,False,True
test_02618,1,APPROVED,1,pass,Good,Low,APPROVED,3.5020535552647925,False,False
test_02619,0,REJECTED,1,pass,Fair,Low,REJECTED,3.465285300980827,False,False
test_02620,1,APPROVED,1,pass,Excellent,Medium,APPROVED,3.516645441654358,False,False
test_02621,1,APPROVED,1,pass,Good,Medium,APPROVED,3.393612514570814,False,False
test_02622,0,REJECTED,1,pass,Good,High,REJECTED,3.5166547368426238,False,False
test_02623,1,APPROVED,1,pass,Good,Very High,APPROVED,3.3689121950534937,False,False
test_02624,0,APPROVED,0,pass,Fair,Very High,APPROVED,3.4307659392889343,False,True
test_02625,1,APPROVED,1,pass,Very Good,High,APPROVED,3.38989695830493,False,False
test_02626,0,REJECTED,1,pass,Fair,High,REJECTED,3.525204166458175,False,False
test_02627,1,APPROVED,1,pass,Good,Medium,APPROVED,3.4909839632603545,False,False
test_02628,0,APPROVED,0,pass,Good,Low,APPROVED,3.3550723554321458,False,True
test_02629,0,REJECTED,1,pass,Good,Medium,REJECTED,3.3519046711227913,False,False
test_02630,1,REJECTED,0,pass,Good,Medium,REJECTED,3.408249850896334,False,True
test_02631,1,APPROVED,1,pass,Excellent,High,APPROVED,3.3786566228561132,False,False
test_02632,0,REJECTED,1,pass,Good,Low,REJECTED,3.476060895512039,False,False
test_02633,0,REJECTED,1,pass,Good,Medium,REJECTED,3.482759386776512,False,False
test_02634,1,APPROVED,1,pass,Good,Medium,APPROVED,3.5383901807322733,False,False
test_02635,1,APPROVED,1,pass,Very Good,Very High,APPROVED,3.540407984909168,False,False
